id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1092637192675195952,Comfortable 2BR City Apt. with balcony + parking,39110511,Mike,Wijk 38 Laakkwartier en Spoorwijk,Laakhaven-West,52.05919,4.30996,Entire home/apt,175,1,1,2024-09-30,0.35,3,121,1,0518706FB8C2B4694F6F
1094748131749127178,Spacious apartment city centre,42167765,T.J.,Wijk 29 Schildersbuurt,Schildersbuurt-Noord,52.0703373,4.3047518,Entire home/apt,,4,4,2024-04-08,0.42,1,0,4,0518 B03A 3B09 32EC 4330
1094855870290738285,Family Beach House with Garden,14584090,Annefleur,Wijk 07 Scheveningen,Oud Scheveningen,52.10349,4.27232,Entire home/apt,,4,3,2024-08-23,0.39,1,0,3,0518 D24C 117B A18A 4DEF
1096165224576051547,Mega gezellig tuin appartement,14874929,Suzanne,Wijk 20 Valkenboskwartier,Heesterbuurt,52.0687035,4.2729171,Entire home/apt,188,1,8,2024-09-02,0.92,1,235,8,0518 333D C23F 289B 4738
1098332193255707026,Serenity Residence,563695285,Chayanne,Wijk 27 Stationsbuurt,Rivierenbuurt-Noord,52.07497,4.32842,Private room,115,2,13,2024-10-20,1.32,1,301,13,0518A4CD16B4C3534E8F
1099308932047913622,Nice cozy apartment,263455153,Floris,Wijk 20 Valkenboskwartier,Heesterbuurt,52.069374190180945,4.272225538623027,Entire home/apt,180,2,0,,,1,268,0,
1101394838952670997,Gezinswoning dicht bij zee!,9849176,"Flow, Dan, Fauve En Boas",Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.0917288,4.26952,Entire home/apt,250,3,6,2024-09-01,0.75,1,19,6,0518 A450 C7AE 1AD5 43F8
1101494794327053303,Heerlijk licht gezinshuis met een riante tuin.,101338154,Jeroen,Wijk 13 Vogelwijk,Vogelwijk,52.0845802,4.2660936,Entire home/apt,235,5,3,2024-08-11,0.40,1,15,3,0518 0C39 5FBE 05D3 4430
1102060894865919317,"Cozy Apartment with Garden, Mins to Hague center",546759777,George,Wijk 29 Schildersbuurt,Schildersbuurt-Noord,52.07093,4.30971,Entire home/apt,103,2,7,2024-12-14,0.80,1,6,7,0518956C7105AD434DD1
1102200379188243854,BizStay Harbour 50B,405989,BizStay,Wijk 07 Scheveningen,Vissershaven,52.09703,4.26456,Entire home/apt,80000,1,0,,,65,303,0,Exempt
1103522282021337940,Bright apartment with patio,60947240,Alwin,Wijk 07 Scheveningen,Oud Scheveningen,52.10494,4.27212,Entire home/apt,,4,1,2024-08-18,0.23,1,0,1,0518 43AD 2E8A C28D 4BF2
1104503310255992157,Appartement in Den Haag,565206296,Tasmir,Wijk 34 Morgenstond,Morgenstond-West,52.0486,4.26876,Entire home/apt,100,1,41,2024-11-24,4.52,1,172,41,0518 C164 6A4B C96C 4979
1105718873517443672,Sfeervol vissershuis aan zee,6701514,Marjolijn,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10639,4.27506,Entire home/apt,161,4,16,2024-09-01,1.79,1,255,16,0518 A837 53A4 5360 4AEE
1105765929837106317,Gezellige en lichte woning met ruime keuken,29112548,Evelijn,Wijk 31 Rustenburg en Oostbroek,Oostbroek-Zuid,52.06549,4.28407,Entire home/apt,,1,8,2024-09-01,0.97,1,0,8,0518 D968 6D3F F418 4202
1110891244132179128,House in The Hague between city and beach,38364921,Puck,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.07072,4.25677,Entire home/apt,200,2,5,2024-08-13,0.56,1,17,5,0518 7D12 1AB6 97AD 4535
1111311703798953998,Eigen keuken en balkon!,546863420,Dax,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.077035810690205,4.259983263909817,Private room,77,1,32,2024-10-30,3.57,1,263,32,0518 7F06 EEC2 92AA 4DD9
1111609927421408263,Strand en duin Appartement,503954519,Martijn,Wijk 18 Waldeck,Nieuw Waldeck,52.0574072,4.2480652,Entire home/apt,130,1,70,2024-12-11,9.55,1,217,70,0518 3C6A CFA8 2C09 417B
1112814446110975012,Appartement in The Hague,7277252,Caroline,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08481,4.29387,Entire home/apt,175,5,2,2024-07-28,0.24,1,83,2,0518 F828 0F92 5657 4B61
1113115969384137481,Beach House Bonna | free parking & bikes,409714549,Timothy,Wijk 07 Scheveningen,Scheveningen Badplaats,52.107826030665116,4.273229642327889,Entire home/apt,159,3,13,2024-11-15,2.18,2,329,13,Exempt
1114316810493123686,Charmant huis in Scheveningen,10729973,Michael,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.0958148,4.2704162,Entire home/apt,275,7,3,2024-08-18,0.62,1,74,3,0518 B497 742C 85E7 4EF0
1114485102930765959,Stylish double floor apartment,539934657,Jeroen,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07889,4.28538,Entire home/apt,132,3,2,2024-08-20,0.44,1,12,2,0518 2B44 0C94 B8C4 4514
1118934251759283503,Smaakvol gezinshuis nabij strand en centrum,13658770,Dennis,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07462,4.27754,Entire home/apt,275,3,2,2024-07-29,0.35,1,246,2,0518 C964 9027 EE63 421F
1119404845495042526,Ruime Recreatiewoning Kijkduin,61221069,Natalie,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.05922,4.21084,Entire home/apt,200,6,0,,,1,208,0,Exempt
1120411703035813207,La Maison Bleue - La Haye,161901045,Julien,Wijk 37 Groente- en Fruitmarkt,Groente- en Fruitmarkt,52.06045,4.31012,Entire home/apt,,2,4,2024-10-29,0.55,1,0,4,Exempt
1121559815836516212,Mooi familiehuis (+tuin) aan zee,512279303,Saskia,Wijk 20 Valkenboskwartier,Heesterbuurt,52.07192,4.26371,Entire home/apt,350,5,0,,,1,270,0,0518 64DD 565E 8488 4BB8
1123312424820813098,Cozy Apartment with balcony in the City Center,192848611,Bassit,Wijk 28 Centrum,Zuidwal,52.07328,4.30263,Entire home/apt,112,2,3,2024-08-24,0.57,1,128,3,0518 2C3B F6EF 12D2 4B0A
1124653640080036946,Nieuw appartement aan de haven,14225056,Marly,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.09545,4.2695,Entire home/apt,215,3,0,,,1,11,0,
1124767987761123154,Beautiful Seaside Family Home,8197387,Caroline,Wijk 07 Scheveningen,Vissershaven,52.09511,4.26186,Entire home/apt,340,14,0,,,1,356,0,0518 81CB 1B01 07F3 4591
1125278243414276698,Luxe appartement aan het strand,15025264,Ruud,Wijk 07 Scheveningen,Vissershaven,52.0951,4.26058,Entire home/apt,125,3,0,,,1,362,0,0518 462B 4639 DCA2 4208
1125805033011523675,Sunny and spacious apartment,35536772,Max,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07626,4.27078,Entire home/apt,180,10,7,2024-09-29,1.14,1,259,7,0518 560D E3DB 77FE 4D0C
1126873861916321065,Apartment w/ garden near beach,17970067,Linda,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.07983,4.26968,Entire home/apt,150,2,11,2024-09-08,1.46,1,85,11,0518 AC5C 3177 CEB6 48C2
1126894718895008169,Casa Ibisa - Beach House near beach with garden,566377575,Isabel,Wijk 18 Waldeck,Rosenburg,52.062766052057114,4.255620986223221,Entire home/apt,189,3,9,2024-10-05,1.12,1,23,9,0518 7C65 140D 300B 4745
1127559952025025600,A Luxury apartment near the sea,101007413,Gert,Wijk 03 Westbroekpark en Duttendel,Westbroekpark,52.10291,4.29758,Entire home/apt,180,4,0,,,1,262,0,0518 4E21 390B C1A7 4F12
1128657751473280128,Appartement dicht bij strand,330583945,Annette,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-West,52.0712402,4.2541304,Entire home/apt,,5,4,2024-08-20,0.54,1,0,4,0518 E719 F153 82DD 436E
1132359441251372346,Appartement nabij strand met kat,252081442,Rob,Wijk 02 Belgisch Park,Belgisch Park,52.11005,4.28726,Entire home/apt,181,2,4,2024-08-03,0.53,1,96,4,0518 21D4 82C9 F049 4E00
1132521606633557332,"Simple studio, the hague centre",571754668,Bill,Wijk 27 Stationsbuurt,Rivierenbuurt-Noord,52.07359,4.32565,Private room,63,2,45,2024-12-22,5.72,1,323,45,05182C78CC43B96F48E7
1133880990408093393,Fijn familiehuis aan de kust van Scheveningen,92698982,Wuk,Wijk 02 Belgisch Park,Belgisch Park,52.11428126698907,4.286695383489132,Entire home/apt,425,3,4,2024-08-16,0.53,1,80,4,0518731800204F3C40D2
1134707782817113309,3 slaapkamer appt met dakterras,1643502,Leonie,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.0809231,4.2724776,Entire home/apt,284,2,2,2024-08-18,0.26,1,23,2,0518 1645 37E6 BA8E 4923
1134787329023361802,Comfortable & Cozy City apt. + Balcony,39110511,Mike,Wijk 28 Centrum,Kortenbos,52.07919,4.30436,Entire home/apt,175,1,1,2024-08-31,0.26,3,98,1,05188137F65A745A4E15
1135191997340203233,"Studio Scheveningen + with rooftop, beach (5 min)",138900380,Bo,Wijk 07 Scheveningen,Oud Scheveningen,52.10262,4.27662,Entire home/apt,130,3,31,2024-12-13,4.27,1,114,31,0518 5B49 9010 BFE7 4F5B
1135217952196979266,Beautiful Condo in the very City Center,99152510,Thomas,Wijk 28 Centrum,Uilebomen,52.07609,4.32081,Entire home/apt,165,4,2,2024-11-02,0.94,1,57,2,0518 717B 11B2 0FE3 4022
1135614002031421948,Klimopstraat 91,528782756,Surya,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.07374488665667,4.260473772883415,Entire home/apt,180,3,4,2024-08-18,0.74,1,85,4,05180FD50984F7980118
1136720053103417473,Modern appartement dicht bij zee,572763177,Hinke,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.07827,4.2632,Entire home/apt,200,2,3,2024-10-13,0.63,1,172,3,0518 BD6F BE01 9C2C 4CC5
1138181885475367801,Modernised Historical City Home,52022558,Gilbert,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07686,4.28533,Entire home/apt,220,3,0,,,1,238,0,0518 7826 F276 05FA 4AD0
1138313181358645370,"Heerlijk huis, nabij strand",483348693,Nicolien,Wijk 07 Scheveningen,Rijslag,52.1071319,4.2824446,Entire home/apt,201,6,0,,,1,4,0,0518 D81B AD51 7F68 4AB7
1138976813635404362,Luxury home near the beach,401054832,Laura,Wijk 07 Scheveningen,Visserijbuurt,52.10406039999999,4.2846733,Entire home/apt,215,5,1,2024-07-26,0.20,1,8,1,0518 90D6 021D FEE6 64E5
1140608556069024357,Stijlvolle gerenoveerde ruime woning met tuin.,44655563,Lidewij,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.0828,4.27889,Entire home/apt,266,6,3,2024-09-06,0.52,1,39,3,0518 D2E6 7E4F 2088 4245
1140725468796077863,Cosy room in the Hague,13146659,Jill,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08033,4.29736,Private room,100,1,5,2024-08-19,0.64,1,118,5,0518 C636 881A 250A 4A73
1141056482015047544,Apartment Rosé,531071268,Haya Historic,Wijk 28 Centrum,Zuidwal,52.07454,4.3119,Entire home/apt,109,1,11,2024-12-01,1.67,5,237,11,0518 DA51 E5E0 59C7 7685
1141063327493766003,Apartment Viognier,531071268,Haya Historic,Wijk 28 Centrum,Zuidwal,52.07526,4.31035,Entire home/apt,86,1,3,2024-12-09,0.37,5,180,3,0518 299B EBA6 EC3C CFDF
1141078161715922462,Appartment Malbec,531071268,Haya Historic,Wijk 28 Centrum,Zuidwal,52.07478,4.31009,Entire home/apt,119,1,8,2024-12-08,1.12,5,167,8,0518 7273 FA90 451A A8EF
1141165957438269021,Apartment Kurhaus,301049614,Surreal Estate,Wijk 02 Belgisch Park,Belgisch Park,52.11615,4.2856,Entire home/apt,109,1,14,2024-12-02,1.76,5,57,14,0518267AD66F99054EA6
1141177357581575735,Apartment The Pier,301049614,Surreal Estate,Wijk 02 Belgisch Park,Belgisch Park,52.11551,4.28742,Entire home/apt,112,1,4,2024-10-30,0.51,5,59,4,05186974F3DC7CA7490E
1141441679018116714,Family room with terras at LVM STAYS,373786679,Hendrik,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.08509,4.2988,Entire home/apt,141,2,12,2024-11-23,1.55,8,135,12,Exempt
1143285054566306746,Doublebed in city centre!,574330970,Elijah,Wijk 28 Centrum,Uilebomen,52.07875,4.32107,Private room,53,1,18,2024-12-23,2.54,1,8,18,0518 6AAE 7397 27C8 4099
1144067049174870858,Deluxe room with mezzanine and patio at LVM STAYS,373786679,Hendrik,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.085759,4.297869299999999,Entire home/apt,88,2,32,2024-12-08,4.12,8,145,32,Exempt
1144714875780209058,Fantastische familiewoning,13941182,Walt,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.07673,4.28144,Entire home/apt,184,10,0,,,1,320,0,0518 41E0 C158 40C3 48B1
1144883748818484684,Deluxe family apartment w/ mezzanine at LVM STAYS,373786679,Hendrik,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.085759,4.297869299999999,Entire home/apt,133,2,3,2024-12-01,1.48,8,162,3,Exempt
1144933505327490394,Eengezinswoning bij het strand,178629742,Hedi,Wijk 18 Waldeck,Nieuw Waldeck,52.05719,4.23927,Entire home/apt,177,4,9,2024-12-04,1.70,3,250,9,0518 D701 57FA F6CA 46F4
1145356703837727620,Strand om de hoek!,118401506,Veerle,Wijk 07 Scheveningen,Oud Scheveningen,52.10592,4.27092,Entire home/apt,140,2,5,2024-10-21,0.68,1,3,5,0518 8F26 E1E9 1FE9 4B83
1146960587380131246,Gezellige woning met zonnige tuin,565843438,Mirjam,Wijk 20 Valkenboskwartier,Heesterbuurt,52.06860380602732,4.271116442978382,Entire home/apt,,2,4,2024-08-17,0.58,1,1,4,0518 3D03 3929 418D 40D7
1147632896215489725,Unique family home! Close to center + the beach.,31091163,Klaas & Nadine,Wijk 05 Archipelbuurt,Archipelbuurt,52.09104809999999,4.3093525,Entire home/apt,,4,0,,,1,0,0,0518 9425 24D7 4D2E 413F
1148459085653934403,Cozy room near the city center and the beach!,84981076,Sanae,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08479,4.28233,Private room,58,1,17,2024-11-04,2.25,2,361,17,0518 AC01 028B FF09 4EC0
1148988604682985379,Gezellig en stijlvol familiehuis vlakbij 't strand,9181102,Machteld,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.078925,4.2846905,Entire home/apt,250,2,1,2024-08-06,0.21,1,26,1,0518 5665 6827 E51D 4544
1149952975633172737,blauw huis vlak bij strand,34501982,Judith,Wijk 07 Scheveningen,Vissershaven,52.09551,4.26023,Entire home/apt,244,5,2,2024-11-02,0.45,1,85,2,0518 ECA3 54D5 702D 4217
1150665309785715665,Fancy's appartment,576102233,Fu,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.05924,4.33136,Entire home/apt,95,1,0,,,1,358,0,
1152115437238348178,181,110173525,Casper,Wijk 38 Laakkwartier en Spoorwijk,Laakkwartier-Oost,52.06112237403084,4.326424715344257,Entire home/apt,102,2,37,2024-12-15,5.52,1,188,37,0518 C8CF 4CEC F2DB 4274
1152903250845868459,Fijne gezinswoning dicht bij strand,1280851,Iris,Wijk 12 Bomen- en Bloemenbuurt,Bloemenbuurt-Oost,52.07445707457101,4.257967583835125,Entire home/apt,,5,1,2024-06-22,0.16,1,0,1,0518 3EDA 4F7E 763D 4FBC
1154233708109883001,Vakantie aan zee!,546001333,Iris,Wijk 02 Belgisch Park,Belgisch Park,52.1117419,4.2881597,Entire home/apt,99,14,1,2024-08-17,0.23,1,128,1,0518 A9EE 2852 2568 4287
1155180912627060704,Apartment in The Hague,7017632,Robert,Wijk 09 Geuzen- en Statenkwartier,Statenkwartier,52.08814464611676,4.277250534918213,Entire home/apt,130,2,12,2024-08-19,1.67,1,165,12,0518134FE5E607D74F37
1155789870300376023,Wdw 235,35723831,Sander,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.0983287,4.2721828,Entire home/apt,89,2,24,2024-12-22,3.85,1,335,24,0518 E9A4 A850 CD80 4A15
1155951185729798182,Cheerful two-story city center house,40626842,Amir,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.073,4.28492,Entire home/apt,169,4,4,2024-10-27,0.71,1,11,4,0518 1E4B EF29 DB3B 4EBB
1157372687496561954,"Ruim huis 200 m2, 10 min lopen naar het strand",49997357,Francine,Wijk 13 Vogelwijk,Vogelwijk,52.07651,4.24661,Entire home/apt,500,7,0,,,1,136,0,0518e34b6b3d9ffb4eca
1158020903608602517,Cozy Family Retreat: 3BR Home *2min to beach*,242226713,Santos,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10859,4.27581,Entire home/apt,,7,0,,,2,0,0,0518 6FDB 4FE5 FEFB 1C8A
1158687161447598634,Beautiful furnished beachhouse Scheveningen,56472358,Franka,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10562,4.2769,Entire home/apt,,2,0,,,1,0,0,0518 41D5 EB1D F3F2 4DBA
1159518624782956052,Beautiful room near the city center and the Beach,84981076,Sanae,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08416,4.28339,Private room,62,2,14,2024-09-14,1.99,2,361,14,0518 AC01 028B FF09 4EC0
1161515611288921820,Quiet king bed in Zeeheldenkwartier,13935536,Jennifer,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.0808536,4.297717,Private room,75,2,4,2024-11-11,0.68,1,41,4,051888DEE3A5BB7D4CE1
1162011054599183068,"Sundown view apartment, close to beach",35870262,Dennis,Wijk 12 Bomen- en Bloemenbuurt,Bomenbuurt,52.0806,4.2734,Entire home/apt,180,1,4,2024-10-14,0.81,1,174,4,0518D4654DA50AFF40EA
1162393985670520244,"Skylight or view of the city, gardens or courtyard",573988702,Park Centraal Den Haag,Wijk 28 Centrum,Kortenbos,52.07958,4.30554,Private room,,1,125,2024-12-08,18.94,4,109,125,Exempt
1162393985797893631,"Extra spacious, with Zenology spa products",573988702,Park Centraal Den Haag,Wijk 28 Centrum,Kortenbos,52.07958,4.30554,Private room,110,1,9,2024-11-07,1.52,4,105,9,Exempt
1162394212294752375,Perched on the edge of the famous Royal Gardens,573988702,Park Centraal Den Haag,Wijk 28 Centrum,Kortenbos,52.07958,4.30554,Private room,120,1,1,2024-11-17,0.79,4,110,1,Exempt
1162394252584684213,"City or garden views, and in-room soaking tub",573988702,Park Centraal Den Haag,Wijk 28 Centrum,Kortenbos,52.07958,4.30554,Private room,203,1,0,,,4,105,0,Exempt
1163750175794936841,Terrace apartement City Center,448749794,Bekir,Wijk 28 Centrum,Kortenbos,52.07568152337626,4.304597030688466,Entire home/apt,241,2,24,2024-12-15,3.83,2,112,24,Exempt
1165212838272385341,Nice house in Scheveningen with parking space,7104439,Julie,Wijk 02 Belgisch Park,Belgisch Park,52.111578473300426,4.286630675196648,Entire home/apt,300,2,1,2024-08-09,0.22,1,23,1,0518 815C 23B6 CDB9 4FB3
1165868266610252262,Apartment The Beach,301049614,Surreal Estate,Wijk 02 Belgisch Park,Belgisch Park,52.11627,4.28761,Entire home/apt,111,1,21,2024-11-03,3.21,5,63,21,0518 2631 E598 31AD 41AE
1165875412580622858,Apartment The Casino,301049614,Surreal Estate,Wijk 02 Belgisch Park,Belgisch Park,52.11674,4.28572,Entire home/apt,111,1,16,2024-11-26,2.42,5,66,16,0518 1AC0 4B22 9F8E 42C2
1166021943808655357,Unique Double Fishermen’s Beach house,4703095,Frerieke,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10652,4.27408,Entire home/apt,250,7,2,2024-08-18,0.40,1,15,2,0518 A7A3 2B3A 56FD 4750
1167167156306064312,Scheveningen Beach loft,354033505,Laura,Wijk 02 Belgisch Park,Belgisch Park,52.11187,4.28764,Entire home/apt,300,5,2,2024-08-20,0.40,1,89,2,0518 EBF9 F0C2 B095 4086
1167376036407801704,Zonnig en ruim huis nabij centrum Den Haag,11105823,Devika,Wijk 22 Zeeheldenkwartier,Zeeheldenkwartier,52.07798,4.29533,Entire home/apt,275,2,3,2024-07-30,0.57,1,82,3,0518 CE8B 7E26 6264 4776
1167418308894562910,Huis in Scheveningen (Den Haag) met kat,16987019,Ilse,Wijk 08 Duindorp,Duindorp,52.09187,4.2632,Entire home/apt,200,5,4,2024-11-03,0.79,1,83,4,0518 404B 4CB6 40A9 416D
1168076876747996516,Spacious beach house,167926709,Tjeerd,Wijk 16 Kraayenstein en Vroondaal,Kraayenstein en Vroondaal,52.03837672549203,4.213508215385969,Entire home/apt,,23,0,,,1,12,0,0518 D4AF 06DD 1A5E 4A23
1169400636569012103,Vissershuisje 59,507209846,Auke,Wijk 07 Scheveningen,Scheveningen Badplaats,52.106,4.27574,Entire home/apt,250,1,4,2024-07-30,0.71,8,237,4,Exempt
1169403890151330280,Hip en historisch,450271634,Bob,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08408,4.29134,Entire home/apt,,2,0,,,1,0,0,
1170209438076311571,Gezinswoning bij strand en stad,1645693,Marieke,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07579,4.27857,Entire home/apt,275,3,1,2024-12-16,1,1,358,1,051848685C56B1E14F4F
1170982615951060707,Central cozy studio in the heart of the city,413741575,Aleksandra,Wijk 28 Centrum,Voorhout,52.08601,4.311,Entire home/apt,94,11,3,2024-10-19,0.65,1,37,3,0518D74B8BE27443454C
1171695249400958172,Hosted by Wendy Family house,177701530,Hosted By Wendy,Wijk 41 Hoornwijk,Vlietzoom-West,52.05891,4.34511,Entire home/apt,174,3,6,2024-10-31,1.21,14,5,6,
1172438754038218616,Apartment Queen,534059989,Tess,Wijk 07 Scheveningen,Visserijbuurt,52.10528,4.27974,Entire home/apt,99,1,7,2024-09-01,1.14,2,62,7,05187E041E6058E2444B
1172983963745769805,Gezellig familiehuis op loopafstand van het strand,281426705,Remco En Marielle,Wijk 19 Vruchtenbuurt,Vruchtenbuurt,52.07066,4.25487,Entire home/apt,275,6,2,2024-08-10,0.41,1,148,2,0518 112B C12F 066A 41EF
1173085526442734953,hosted by wendy With garden,177701530,Hosted By Wendy,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07233,4.27942,Entire home/apt,110,3,0,,,14,48,0,Exempt
1173184911589617452,Numa | Comfy Studio in central The Hague,365579773,Silvina Soledad,Wijk 23 Willemspark,Willemspark,52.0879626,4.3131198,Entire home/apt,124,1,9,2024-12-13,1.52,5,302,9,Exempt
1173188626168480704,Numa | Comfy Apartment in central The Hague,365579773,Silvina Soledad,Wijk 23 Willemspark,Willemspark,52.0879626,4.3131198,Entire home/apt,144,1,24,2024-12-22,4.74,5,329,24,Exempt
1173189758615669118,Numa | Spacious Apartment in central The Hague,365579773,Silvina Soledad,Wijk 23 Willemspark,Willemspark,52.08796,4.31312,Entire home/apt,147,1,9,2024-10-21,1.44,5,323,9,Exempt
1173191105652419358,Numa | Comfy Apartment with Balcony in The Hague,365579773,Silvina Soledad,Wijk 23 Willemspark,Willemspark,52.08796,4.31312,Entire home/apt,152,1,21,2024-12-20,3.37,5,325,21,Exempt
1173192479519387686,Numa | Comfy 2-Bedroom Apartment in The Hague,365579773,Silvina Soledad,Wijk 23 Willemspark,Willemspark,52.08796,4.31312,Entire home/apt,332,1,1,2024-08-13,0.23,5,269,1,Exempt
1173518622306884328,Cozy home in Den Haag with WiFi,141515273,Novasol,Wijk 42 Ypenburg,Bosweide,52.0464189,4.3675487,Entire home/apt,9999,1,0,,,1,26,0,05185DFD05BC13F24DCA
1173626076107526949,Mooie kamer hartje Scheveningen,582029772,Jeroen,Wijk 07 Scheveningen,Oud Scheveningen,52.10284,4.27558,Private room,115,1,11,2024-10-15,1.83,2,353,11,0518 1943 7EA7 E337 4D07
1175444187908740090,Unique apartment in cozy neighborhood,64743825,Frits,Wijk 07 Scheveningen,Scheveningen Badplaats,52.108294320250856,4.279892796295148,Entire home/apt,123,1,13,2024-11-24,2.50,1,35,13,0518 E12B F997 3DC3 4469
1175891243973197795,Sunny apartment in Scheveningen,28798884,Ilse,Wijk 07 Scheveningen,Vissershaven,52.09758,4.27068,Entire home/apt,,1,1,2024-06-30,0.17,1,0,1,0518 AC6C 45E3 94ED 49E9
1176062672791398404,Hosted by Wendy cosy house,177701530,Hosted By Wendy,Wijk 11 Duinoord,Sweelinckplein en omgeving,52.08174,4.28694,Entire home/apt,225,4,2,2024-08-10,0.42,14,19,2,0518 ECF2 DB28 38F4 4AC9
1176101131330981399,Luxe huisje in hartje Scheveningen,582029772,Jeroen,Wijk 07 Scheveningen,Oud Scheveningen,52.1028382,4.2755789,Entire home/apt,221,1,3,2024-09-01,0.55,2,358,3,0518 1943 7EA7 E337 4D07
1176905056432538441,Beachhouse Scheveningen,315015546,Marlies,Wijk 07 Scheveningen,Scheveningen Badplaats,52.10661,4.2765,Entire home/apt,135,5,0,,,1,359,0,0518 F3EF 7178 6E82 8125
1180465368943325875,Magnificent apartment in a Historical monument,189029663,Irina,Wijk 05 Archipelbuurt,Archipelbuurt,52.08928,4.30577,Entire home/apt,200,4,0,,,1,364,0,0518 73CB 7918 59AD 4414
1180917197943575425,Familiehuis met grote tuin,463085228,Emma,Wijk 13 Vogelwijk,Vogelwijk,52.0839266,4.2628335,Entire home/apt,300,5,6,2024-08-23,1.20,1,100,6,0518 DB6D BDB5 9354 44DB
1183081509674749711,NATO Summit: Office & House,138330056,Bernard,Wijk 07 Scheveningen,Visserijbuurt,52.1031458,4.2848311,Entire home/apt,1175,5,0,,,1,14,0,0518 FC6B 53E2 D120 4E4D
1183956631638591318,Charming courtyard house near the center and beach,138397296,Wessel,Wijk 21 Regentessekwartier,Rond de Energiecentrale,52.0743379,4.2820088,Entire home/apt,217,2,4,2024-08-17,0.76,1,199,4,0518 5274 E32B CF47 40E9
1185446434445547303,Bright & cozy room near beach - Sea Room,49000326,Margot,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.063619,4.224604999999999,Private room,99,2,1,2024-11-20,0.88,2,216,1,0518EC48978295490DD3
1186233759831589974,Prachtig modern appartement,17116348,Renske,Wijk 20 Valkenboskwartier,Valkenboskwartier,52.07563,4.275,Entire home/apt,220,2,2,2024-09-01,0.38,1,360,2,0518 6D54 D19E D660 4B61
1186306203885970364,Woning in Geuzen/Statenkwartier,330120378,Claire,Wijk 09 Geuzen- en Statenkwartier,Geuzenkwartier,52.0888635,4.2710066,Entire home/apt,300,3,3,2024-10-27,0.70,1,344,3,051870EE5A30F7D64A63
1186799889173486681,Ruim en gezellig strandhuis,23690991,Ezra,Wijk 08 Duindorp,Duindorp,52.09011,4.25848,Entire home/apt,185,3,3,2024-07-30,0.58,1,124,3,0518 C20B 175B 101C 427E
1187107907107866584,Stylish loft between city center & the beach,2583181,Maaike & Michiel,Wijk 21 Regentessekwartier,Koningsplein en omgeving,52.08098191396796,4.287908747792244,Entire home/apt,173,2,6,2024-09-17,1.03,2,186,6,0518A3486B6251421807
1188274384263348877,Bright & cozy room near beach - Sand Room,49000326,Margot,Wijk 15 Kijkduin en Ockenburgh,Ockenburgh,52.06361,4.2246,Private room,99,2,13,2024-11-03,2.52,2,180,13,0518EC48978295490DD3
1188334048407841188,Cosy Beach House,586060085,Daan,Wijk 07 Scheveningen,Visserijbuurt,52.10467,4.27675,Entire home/apt,,4,3,2024-08-25,0.66,1,0,3,0518 9E36 32CB D714 4ACD
